id,created_at,text
1410601479610671119,2021-07-01 14:09:35,"4/AZ provides ample opportunity for all registered individuals to vote, including a 30-day window leading up to Ele… https://t.co/RZtgKRo2Rk"
1410601142816440322,2021-07-01 14:08:14,3/There is nothing inherently controversial in the 2016 ballot harvesting statute that decreases the opportunity for minorities to vote.
1410600997588668428,2021-07-01 14:07:40,2/Our current election laws are more liberal than in other states since any registered voter in Arizona can request… https://t.co/C0emU1i60t
1410600823357198350,2021-07-01 14:06:58,"💥 Today, the United States Supreme Court upheld the ability for Arizona to help conduct an honest and fair election… https://t.co/HhiP2IRvKw"
1410600517189791747,2021-07-01 14:05:45,"RT @SCOTUSblog: BREAKING NEWS: In 6-3 ruling, SCOTUS upholds two Arizona voting provisions: a ban on so-called ""ballot harvesting,"" and a p…"
1410597497496432640,2021-07-01 13:53:45,Amen. https://t.co/VjTpOXh7Ob
1410584009604616192,2021-07-01 13:00:09,"Thank you, Representative Blackman! You are going to be a YUGE asset for your congressional district.… https://t.co/YiTsq9LWL2"
1410583496066703365,2021-07-01 12:58:07,"RT @Blackman1Walter: As a military combat veteran, I’ve seen firsthand what good leadership looks like. Shawnna Bolick is that leader. Join…"
1410583406757302278,2021-07-01 12:57:46,"You are an amazing chair, thank you! Congrats! And we all love @linsey_goodwin 💓☺️🙌🏻 https://t.co/aYeNu5iagV"
1410583211692859393,2021-07-01 12:56:59,RT @JeffWeninger: Honored to win the @AzCapitolTimes awards tonight for the Best Committee Chair &amp; toughest bill/hardest sell for the sport…
1410433047476977668,2021-07-01 03:00:17,RT @GLD2018: @Bolick4Arizona @JMFILLMORE @JustinWilmethAZ @Barton4Az @RepBenToma @QuangNguyenAZ @Leo4AzHouse @Blackman1Walter Thank you and…
1410424032290381824,2021-07-01 02:24:28,"RT @DeAngelisCorey: Thank you for supporting students over systems:

@thewaltblackman
@Bolick4Arizona
@speakerbowers
@azld22
@repfrankcarro…"
1410417226763718660,2021-07-01 01:57:25,@johninphx @EMHaeberle @AZKellyT Thank you for your unwavering support! 🙌🏻💪🏻💓🗳☺️
1410417141606752259,2021-07-01 01:57:05,RT @johninphx: @EMHaeberle @AZKellyT I’m supporting @Bolick4Arizona!
1410416783799074816,2021-07-01 01:55:40,"RT @ArizonaAFP: Please thank, Governor @dougducey, @RepBenToma, Sen. @JDMesnard , Sen. @VinceLeach, and Rep. @Bolick4Arizona for taking a p…"
1410415454108192768,2021-07-01 01:50:23,RT @azaustinsmith: Excellent 🔥
1410415392716115971,2021-07-01 01:50:08,RT @JustinWilmethAZ: Proud to have signed onto this important letter. Read below:
1410400771154317317,2021-07-01 00:52:02,We had a few more members co-sign today including @BevPingerelli @recobbforazrep @FCspeakingAZ @markfinchem… https://t.co/drxBx8ciy1
1410082224997736448,2021-06-30 03:46:15,"RT @DeAngelisCorey: BREAKING: Support for funding students instead of systems jumped by 10 percentage points:

April 2020:          64%
Jun…"
1410075161735303169,2021-06-30 03:18:11,@GullyoftheSun @AzCapitolTimes @AforArizona @AZGreatLeaders I have enjoyed working with you and your professional team! 🙌🏻☺️
1410028853393707009,2021-06-30 00:14:10,@markfinchem An email invite was sent this afternoon to your office. We welcome your support in the future!
1410021110045831169,2021-06-29 23:43:24,"RT @QuangNguyenAZ: Thank you, Representative @Bolick4Arizona. Stay out of Arizona, Garland."
1410018209260920833,2021-06-29 23:31:52,This afternoon several AZ state legislators joined me in sending a letter to AG Garland. We do not support DOJ’s un… https://t.co/zb88j7Gr76
1410013651994439681,2021-06-29 23:13:46,"RT @ArizonaAFP: Thank you, Governor @dougducey, @RepBenToma, Sen. @JDMesnard, Sen. @VinceLeach, and Rep. @Bolick4Arizona for taking a princ…"
1410003209465204739,2021-06-29 22:32:16,Another candidate entered the GOP primary for AZSOS today. 🗳 Let me be the first one to welcome you to the race.… https://t.co/pdj2WQ8hLW
1409892861085044764,2021-06-29 15:13:47,@RLCAZ I will always support families over bureaucrats. Thank you for your continued support and advocacy on behalf… https://t.co/Dch5O8KbRS
1409892687428263938,2021-06-29 15:13:05,RT @RLCAZ: Thank you @Bolick4Arizona for championing school choice during this legislative session! We are disappointed the ESA expansion f…
1409842923898765313,2021-06-29 11:55:21,@JenWEsq @Blackman1Walter @DillonReedRose @theWaltBlackman Crazy that my reference to my tan lines from my kayaking… https://t.co/CjyArMPTUN
1409842550697910274,2021-06-29 11:53:52,RT @JenWEsq: @Blackman1Walter @DillonReedRose People like @DillonReedRose have no sense of humor.  Anyone who knows @theWaltBlackman and @B…
1409717051300581380,2021-06-29 03:35:10,@campergirl15 @DeAngelisCorey What do you mean “for people like me”? Taxpayer dollars should follow the child to th… https://t.co/0eWZ5O8T7p
1409710897375809543,2021-06-29 03:10:43,@MarkPowellAz @JillybeanzAZ Over the last year I have had quite a few new AZ residents who moved from CA to AZ reac… https://t.co/z4GDTbon6U
1409699474482417664,2021-06-29 02:25:20,@DeAngelisCorey In AZ in the education budget we blew up our current open enrollment laws and included innovative t… https://t.co/ybsbJS6dq3
1409699147972714499,2021-06-29 02:24:02,RT @DeAngelisCorey: POLITICO: Preliminary federal data show public school enrollment dropped 3% during the 2020-21 school year.
1409504082708946945,2021-06-28 13:28:55,@MarkPowellAz I love northern Arizona- it truly is God’s country! 🇺🇸☺️💓
1409332101829201921,2021-06-28 02:05:31,"RT @AnthonySabatini: If you’re a liberal, stay the hell out of Florida!  Find a different state to destroy"
1409332093146988546,2021-06-28 02:05:29,Agreed. Don’t California My Arizona! 🙌🏻 https://t.co/7XQhS5A6GC
1409297896588025859,2021-06-27 23:49:36,"I support families first &amp; foremost. Bureaucrats are still focused on the building, not the individual student. The… https://t.co/RWp8cdmZxb"
1409296282842136580,2021-06-27 23:43:11,"RT @DeAngelisCorey: Thank you for supporting students over systems:

@thewaltblackman
@Bolick4Arizona
@speakerbowers
@azld22
@repfrankcarro…"
1409212957678989313,2021-06-27 18:12:05,@noprezzie2012 @DominofromLD23 @AZHouseGOP @AZSenateGOP Thrilled to have helped the LD15 in 2020! 🙌🏻
1408894814372864000,2021-06-26 21:07:54,RT @christianllamar: I didnt run in 2020. I am running in 2022. I helped Trump win our state district by 300 votes and Shawnna win her seat…
1408654994094571521,2021-06-26 05:14:56,@JosephChaplik @TimDunn_AZ @beckynutt3 @Blackman1Walter @Barton4Az @JohnKavanagh_AZ @markfinchem @Leo4AzHouse… https://t.co/4ivL8XYblQ
1408652897412386818,2021-06-26 05:06:36,Earlier today I wrote a letter to @dougducey addressing the #BorderCrisis &amp; the need to work together to solve it.… https://t.co/cUZu3HkLyU
1408517450677710852,2021-06-25 20:08:23,@ThatParentP4P @AZGOP Such a sad day for Arizona low income and veterans families who would love more #schoolchoice… https://t.co/Dlp40oEqYA
1408228543713009674,2021-06-25 01:00:23,💥 Historic! #Arizonaresilient https://t.co/p5A8whffd4
1408170696820334596,2021-06-24 21:10:31,"RT @AZHouseGOP: House Republicans pass historic tax reform transitioning Arizona to a flat rate, simplifying the tax code, and reducing inc…"
1408072214428086278,2021-06-24 14:39:11,The left admits their unconstitutional HR1/S1 is just a power grab is to “maintain power.” State legislatures: step… https://t.co/k6FgAvH8Vc
1407781141122326528,2021-06-23 19:22:34,RT @christina_bobb: The AZ Senate will finish what they started.  Sine Die will not impact the audit. It’s an important procedural step to…
1407553079801651206,2021-06-23 04:16:19,"Not sure how closing in person learning equates to receiving additional taxpayer dollars, but that is what the unio… https://t.co/dGF3AtEyS7"
1407551576600825857,2021-06-23 04:10:21,It is the summer of 2021. Americans need to get out of covid-hibernation and wake up. The establishment want our ki… https://t.co/LyEX5aCqA1
1407550745637838850,2021-06-23 04:07:03,"RT @DailyCaller: Florida Gov. Ron DeSantis announces he is signing a bill requiring high school students to learn about the ""evils of commu…"
1407547975287533570,2021-06-23 03:56:02,RT @JoannaDuka: Proud to be working with @Bolick4Arizona!
1407542010148315139,2021-06-23 03:32:20,RT @TacoforFive1: @KeithOlbermann @Bolick4Arizona Need a diaper change?
1407532720834564099,2021-06-23 02:55:25,RT @DevinBook: Need mans info https://t.co/tda99RWyul
1407517343740141571,2021-06-23 01:54:19,💥 Perfect description! https://t.co/EW4qeUkSHu
1407517258235084803,2021-06-23 01:53:59,"RT @ABarone245: @Bolick4Arizona I'm not in your state, but if that giant hemorrhoid Olbermann is attacking you, you're doing something righ…"
1407513689947742212,2021-06-23 01:39:48,"RT @matthewnielsen: @Bolick4Arizona Wear his disdain as a badge of honor, Shawnna!"
1407505307601829889,2021-06-23 01:06:30,"RT @Brandon_Hiller: Thank you @Bolick4Arizona for showing up and doing your job! Unfortunately, the same can’t be said about @JudyForAZ. Sh…"
1407505202693828612,2021-06-23 01:06:05,RT @noprezzie2012: @Bolick4Arizona You’re going to be a great AZSOS. https://t.co/ED8Xgj6cFD
1407500394184380421,2021-06-23 00:46:58,"RT @christianllamar: @KeithOlbermann @Bolick4Arizona Now we know Shawnna is the best candidate for Arizona Secretary of State, otherwise th…"
1407500347103268870,2021-06-23 00:46:47,"RT @KeithOlbermann: You’re a fascist seeking to overthrow voting and end democracy in this country. To hell with you, @Bolick4Arizona"
1407499163315539975,2021-06-23 00:42:05,@johninphx @KeithOlbermann Thank you so much for your early support! 🙌🏻💓💪🏻☺️
1407498012226506755,2021-06-23 00:37:30,RT @johninphx: @KeithOlbermann @Bolick4Arizona I just made a donation to her campaign on your behalf. Cry more. https://t.co/1qyhfjQEo4
1407497289262714880,2021-06-23 00:34:38,@chadwillems #truth 💪🏻💓
1407497197722079239,2021-06-23 00:34:16,RT @chadwillems: @Bolick4Arizona Being attacked by one of America’s leading assholes…must be doing something right!
1407496988908691456,2021-06-23 00:33:26,RT @realAlexKolodin: @KeithOlbermann @Bolick4Arizona Try posting without standing in front of a mirror Keith. You accidentally tagged someo…
1407496695852584962,2021-06-23 00:32:16,PS Thank you for raising my profile! https://t.co/UJ0hphKNwc
1407493816920133639,2021-06-23 00:20:50,RT @JasonBedrick: Arizona Sen. Peshlakai is bashing Empowerment Scholarship Accounts on the Senate floor right now. She sent her kid to a f…
1407493802038681601,2021-06-23 00:20:47,This is unfortunate. I attended K-12 public schools as did my own family. Why can’t all kids have the same freedoms… https://t.co/7K8xZ3pWyD
1407488473758535680,2021-06-22 23:59:36,This guy apparently never read the US Constitution. No wonder why his twitter handle looks like it was hijacked by… https://t.co/GcbfbJE5fv
1407485410939265025,2021-06-22 23:47:26,RT @WethePeopleAZA1: Excellent @Bolick4Arizona
1407465680153186307,2021-06-22 22:29:02,"@LUFC_Arizona @RobSellersOK @POTUS ^ guy is repeating liberal lies about the intent of the bill, or these people ne… https://t.co/vegfGEtvy9"
1407458721534382083,2021-06-22 22:01:23,#truth Every kid in this country needs educational freedom. #schoolchoice opens new doors to more opportunities tha… https://t.co/UAyVkACIDE
1407457419714732035,2021-06-22 21:56:12,"RT @JebBush: ""Giving students a choice gave them the power to get the kind of education that worked best for them -- regardless of their ra…"
1407450834724483073,2021-06-22 21:30:02,.@POTUS has declared war on states like AZ that have taken the steps to ensure that everyone who votes is eligible… https://t.co/xw6HllL4bI
1407445843242754049,2021-06-22 21:10:12,RT @krk73: @jeremyduda @Bolick4Arizona State legislatures *always* have that authority.  It's not an extreme position; it's what the Federa…
1407442977497120768,2021-06-22 20:58:49,@aznatyve It has been an honor representing you.
1407436102185545728,2021-06-22 20:31:30,"RT @aznatyve: @Bolick4Arizona I’ll miss you representing LD20, you were the only real advocate for us"
1407390721091399681,2021-06-22 17:31:10,I’m running for Secretary of State! It’s time to secure our elections and make the office work for all Arizonans ag… https://t.co/bE0GgSw9OT
1407211592496779265,2021-06-22 05:39:23,RT @George_Khalaf: Proud to be helping @Bolick4Arizona become our next Secretary of State! She is the leader we need at THIS moment. #VoteB…
1407206319103168512,2021-06-22 05:18:25,@Trumper2020 @GOPfromLD23 My campaign logo has had that 💫 for a long time. It isn’t anything new. 🙄
1407204931581333509,2021-06-22 05:12:54,"RT @AZBrianAnderson: In 2020, liberal Dem @KatieHobbs abused her govt office in a desperate attempt to kick @Bolick4Arizona off of the ball…"
1406758629529645056,2021-06-20 23:39:28,@mail_american @ElizbethLManess This is not an isolated occurrence. Listen to Christian Adams w/@PILFoundation at https://t.co/3zdvkV0aJj
1406648378075746305,2021-06-20 16:21:22,🤷‍♀️ https://t.co/nEfYFMlKl0
1406244372228751361,2021-06-19 13:35:59,"RT @DLG_Lo: 🇺🇸@BobLocomotive🇺🇸
@USAF_88
🇺🇸@Bolick4AZ🇺🇸
@USARGB
🇺🇸@Dustie_Doll🇺🇸
@fookcu_f
🇺🇸@ShanPatriot🇺🇸
@KeysLiisa
🇺🇸@DLG_Lo🇺🇸
@Dv81Grey…"
1406244097090899974,2021-06-19 13:34:54,RT @JoannaDuka: Go Alex!! #AlexForAZ
1406243494897897472,2021-06-19 13:32:30,"RT @alex4arizona: Last night, I formally announced my candidacy for the Arizona State House. With a lawyer's briefcase, I've fought against…"
1405731907430719490,2021-06-18 03:39:38,@exjon Amen!
1405731881052692480,2021-06-18 03:39:32,RT @exjon: I'm against creating any new federal holiday since it's just another day off for government bureaucrats. Maybe for every new fed…
1405731781224153089,2021-06-18 03:39:08,"RT @RepThomasMassie: #nunya, the full clip. https://t.co/tjTBdjZCfn"
1404979741506015232,2021-06-16 01:50:48,@MattGalkaFox10 I am happy 2 talk w/you at some point. There have been several “media types” who didn’t have the co… https://t.co/1nJTvb0g04
1404974624903946242,2021-06-16 01:30:28,@MattGalkaFox10 Kudos to you! I was not going to “dig through someone’s trash to get a story.” Glad I graduated from Maxwell. 🙌🏻
1404966161117237251,2021-06-16 00:56:50,💥Boom! I rarely call back anyone from the local “media.” They have no idea how reporting works because they R so us… https://t.co/if8TacS9AS
1404919539058499588,2021-06-15 21:51:34,Thank God! I heard from four constituents in about a 30 minute span yesterday just on this email! https://t.co/xj5IS4nzAF
1404919359294906388,2021-06-15 21:50:52,"RT @Sal_DiCiccio: Crow &amp; Salmon Covid Theatre slapped down by Governor @dougducey 

@ASU won't be harming kids with this garbage anymore.…"
1404900792776200194,2021-06-15 20:37:05,These anti-competitive policies are paving the way 4 the Biden Administration 2 institute a Chinese type class syst… https://t.co/5FOr6EEp2s
1404900035322593287,2021-06-15 20:34:04,"RT @BretRbrts: Easier way than an Executive Order to get this done.

Get .@TJShopeforAZ to vote yes on #HB2190"
1404896541312233481,2021-06-15 20:20:11,School choice is the civil rights issue of our time.
1404894736440299521,2021-06-15 20:13:01,Critical race theory is spreading. We need to do away with current racist redlined school district boundaries. Thes… https://t.co/zjrNr0wAVN
1404891724862918656,2021-06-15 20:01:03,@Chumpface2 I agree with you. I also recovered from covid-19 with pneumonia earlier this year. Medical privacy &amp; freedom are too important!
1404890973881184264,2021-06-15 19:58:04,RT @JenWEsq: @Bolick4AZ @TJShopeforAZ @ASU Pls add a restriction prohibiting children from being required to take an EUA vax/vax not on off…
1404876948271243275,2021-06-15 19:02:20,Good question! https://t.co/SJujPFG068
1404866766338248706,2021-06-15 18:21:52,"Last night I heard from several constituents asking me 2 stop this madness. Thankfully, the governor &amp; other legisl… https://t.co/WLzNGRtrn2"
1404865699248578561,2021-06-15 18:17:38,RT @AZHouseGOP: Representative @TravisGrantham: ASU’s Policy Discriminates Against Unvaccinated Students &amp; Must Be Rescinded. https://t.co/…
1404861142556626948,2021-06-15 17:59:32,@danhill2011 It is happening on a daily basis.
1404861052215611397,2021-06-15 17:59:10,"RT @danhill2011: Is Twitter purging Conservative accounts again?

Just lost 700 Followers in the blink of an eye.

Why are our elected Repu…"
1404808008408969225,2021-06-15 14:28:23,3/ Here is a link to the bill I had sponsored that did not receive a hearing: https://t.co/pioknXaye5
1404806130711289857,2021-06-15 14:20:56,@TJShopeforAZ @ASU Budget BRB that was released a few weeks ago. It is sad we still do not have a state budget. https://t.co/NJIB9KXGLe
1404805428932919304,2021-06-15 14:18:08,"2/ I had also sponsored a bill pushing back against the universities DNA collection, but the House Health chair ref… https://t.co/JXervsgysI"
1404804639510437901,2021-06-15 14:15:00,I had numerous constituents forward me this email from ASU. This is govt overreach &amp; I have no interest in helping… https://t.co/LBJGx2V2F5
1403870523134730243,2021-06-13 00:23:10,@chefstellall @merissahamilton @KimberlyYeeAZ I would like to see it.
1403325681912619008,2021-06-11 12:18:09,"@MaD2016wiFe @KimberlyYeeAZ This letter addresses the woke CEOs &amp; the need to focus on their business, not policies… https://t.co/BrMT8ivp38"
1403110042027511809,2021-06-10 22:01:17,I sent this letter to @KimberlyYeeAZ since she is the chairwoman of our state’s Board of Investment. It is time for… https://t.co/Ak3caCBs56
1403016074094731269,2021-06-10 15:47:53,"RT @MartyMakary: Natural Immunity is real, durable, and has major implications for society and getting back to normal. 

My oped on the new…"
1402842848345559041,2021-06-10 04:19:33,We look forward to seeing you all on June 21st to discuss our next journey. I have always had an “I can do” attitud… https://t.co/UQqU6x9vxd
1402814691391381505,2021-06-10 02:27:40,@RepThomasMassie @TransportGOP https://t.co/0remmwKkUL
1402240463017439234,2021-06-08 12:25:53,@matthewnielsen @TeachersCollege When I worked at a NYC public high school we stopped by there for a day. 😱
1401533798072807426,2021-06-06 13:37:51,@AZBrianAnderson We were in the area looking at slabs when the fire broke out yesterday. I asked Ryne to look up wh… https://t.co/WyYMGTfLGw
1401308910527467520,2021-06-05 22:44:13,@jeremiahcota We were a few blocks from there when it started. 😱
1401300549903917056,2021-06-05 22:11:00,@NWSPhoenix We were nearby. Air quality is horrible in that area right now.
1401222596813680640,2021-06-05 17:01:15,"As someone originally from western PA &amp; spent a lot of time in FL as a kid, I 💓 the prospect of @RonDeSantisFL… https://t.co/p1JE1mPAxb"
1401030986490548226,2021-06-05 04:19:51,32 years ago the world witnessed how the #CCP treat their own in #TiananmenSquare Our family traveled to #China in… https://t.co/azQfOlFxlu
1400900225913421824,2021-06-04 19:40:15,"RT @JasonBedrick: It would have been nice had the Gallup poll specifically asked about #SchoolChoice. Fortunately, our Morning Consult poll…"
1400822710188478468,2021-06-04 14:32:14,@SamThePol I would not hold your breath. 🙄
1400805300601462786,2021-06-04 13:23:04,@SamThePol what a difference a year makes.
1400804693425618947,2021-06-04 13:20:39,"Last year the socialists hailed Fauci as their savior. While China was covering up the origin of Wuhan flu, big tec… https://t.co/bjLa4RdFxk"
1400174010730631173,2021-06-02 19:34:32,In case you missed this earlier today: https://t.co/9qlHXr0duR
1400111627924504580,2021-06-02 15:26:39,@Peoples_Pundit @GovRonDeSantis This important policy issue was polled last year in AZ with similar results. We pas… https://t.co/FESqYkpFkb
1400111324286259205,2021-06-02 15:25:27,RT @Peoples_Pundit: What @GovRonDeSantis did signing the bill banning trans girls from participating in school sports with bio girls is sup…
1399922456534519809,2021-06-02 02:54:57,As a legislator who took an oath to defend the Constitution it is appalling we have been unable to get another scho… https://t.co/yp0fHRb5bz
1399883671729963008,2021-06-02 00:20:50,Today I sent a letter to the acting director at @ICEgov to get answers to questions I have about a migrant detentio… https://t.co/xDulWUDABj
1399873088523755527,2021-06-01 23:38:47,.@JeanneAllen @edreform It makes me sad for Arizona’s families knowing our state is no longer #1 in CER’s “parent p… https://t.co/TGkYL3l6YD
1399718555390595073,2021-06-01 13:24:43,Prayers to the Black Mountain police precinct who lost one of their officers overnight. These men &amp; women in blue p… https://t.co/4wbx3TKAdJ
1399467713739640832,2021-05-31 20:47:58,"Today, we remember, honor, salute, &amp; pay homage to those who paid the ultimate price for our freedoms. Both of my g… https://t.co/Uggxfr6OiY"
1398465431002771457,2021-05-29 02:25:15,@AlphaChick7 @dschweiker I think you are confusing a congressman with a former member of PV Town Council. Check the twitter handles.
1398457475305664514,2021-05-29 01:53:38,"RT @Peoples_Pundit: Will RCP ban frauds like Quinnipiac and allow the most accurate polling in the country?

Love you, Tom. Fair question.…"
1398457199857340417,2021-05-29 01:52:33,@AlphaChick7 @RandPaul I said as much last year to @SamThePol Then the progressive left ran campaign ads against me… https://t.co/dBXz43eCwP
1398122775135485957,2021-05-28 03:43:40,"When will the US be rid of #Fraudauci I stand with @RandPaul Senator, please bring him back to the Capitol to grill… https://t.co/9ihG816Lha"
1398122053471936513,2021-05-28 03:40:48,"RT @KYGOP: Dr. Fauci is finally done playing theater and admitted what Dr. @RandPaul has been saying all along: if you are vaccinated, you…"
1398121856960327682,2021-05-28 03:40:01,"RT @RandPaul: Sad to hear today of the passing of my friend, @FosterFriess. A true Patriot, a generous philanthropist, and a good person wh…"
1398108774158585859,2021-05-28 02:48:02,RT @aznatyve: @dougducey @PaulDBoyer @JudyForAZ @Bolick4AZ
1398108553727004672,2021-05-28 02:47:09,"RT @GovRonDeSantis: This is Florida:
✅Teacher Bonuses
✅Open Schools
✅Opening Prayer
✅Opening Pledge
🚫NO MASKS!
https://t.co/vFmMRdDTS5"
1398004719302320131,2021-05-27 19:54:33,"@LIESofSOSaz I care about our kids, not buildings &amp; systems that erect unnecessary barriers 4 more choice w/in publ… https://t.co/QAEhBtLV8v"
1397548390506897411,2021-05-26 13:41:16,RT @MSimonAZ: For those interested in what charter enrollment practices actually look like according to guidance from the @AZCharterBoard t…
1397245017719246848,2021-05-25 17:35:46,"RT @AZGreatLeaders: “I know that access to a quality classroom can change a child's life for the better.” Kristen Acton, Agua Fria Union HS…"
1397044702055075842,2021-05-25 04:19:47,"RT @LIESofSOSaz: Public schools may be thriving, but AZ's low-income kids ARE NOT.
Thank you for this @Bolick4AZ https://t.co/nRJyLF22fd"
1397041708240572416,2021-05-25 04:07:53,RT @christianllamar: Thank you Shawnna! School Choice is absolutely a civil rights issue. Education is the key to economic opportunity. htt…
1397041678309986304,2021-05-25 04:07:46,RT @WethePeopleAZA1: True. Our kids need to be put first not teacher’s unions.
1397041632394940419,2021-05-25 04:07:35,RT @mmilam75: This is the kind of leadership AZ has come to expect from @Bolick4AZ.
1397038128498569218,2021-05-25 03:53:40,@beckynutt3 @QuangNguyenAZ @FCspeakingAZ @JosephChaplik @RealMarkFinchem @RepDavidCook @BevPingerelli… https://t.co/9wGGgMkRQn
1397036991099719681,2021-05-25 03:49:09,AZ’s low income students have fallen behind this school yr due 2 the pandemic closing public schools to in-person l… https://t.co/yCyFIO0P6g
1396469472714584064,2021-05-23 14:14:02,"RT @Blackman1Walter: Rep. Bolick is at the top of a very, shortlist of people that I truly respect and trust. I’m grateful for her friendsh…"
1396073468454600709,2021-05-22 12:00:27,"@christianllamar Dawn, Christian is a fighter. I told a few of my fellow friends who own small businesses to remain… https://t.co/XB2Wr5AV2v"
1396073050999726080,2021-05-22 11:58:47,"RT @christianllamar: I would like u to meet Dawn Marie, an Arizona barbershop owner I’ve known for 10 yrs. I fought for her 1st amendment r…"
1395822591168827393,2021-05-21 19:23:33,RT @Coll3enG: .@azedschools Please work with victims and lawmakers to produce substantial policy changes so that this doesn’t happen to oth…
1395822567374557184,2021-05-21 19:23:27,RT @Coll3enG: .@DVUSD We are still waiting on an apology and your actions to prevent this from happening to other students. What are you do…
1395785927432183814,2021-05-21 16:57:52,"Thank you for your continued bold leadership! We are watching. After all, you are America’s governor and we thank y… https://t.co/miiyAbbCpi"
1395785397829992448,2021-05-21 16:55:45,"RT @GovRonDeSantis: Some want to defund the police. 

In Florida, we’re funding them &amp; then some by providing all of our heroes $1,000 bonu…"
1395591562155884549,2021-05-21 04:05:31,@Coll3enG @DVUSD I am still awaiting a more thorough response from DVUSD about necessary policy changes.
1395583841998278662,2021-05-21 03:34:51,@rlamartini @mcarsonaos This is for individuals.
1395576653716234240,2021-05-21 03:06:17,As a mother of Gen Z teens I have been saying for years how awful the rise of cell phone use &amp; social media would b… https://t.co/tkcjSsYZ44
1395526231093768197,2021-05-20 23:45:55,@VHP_501c3 Thank you for all you do for our veterans.🙌🏻🇺🇸☺️💪🏻
1395525952411619329,2021-05-20 23:44:49,I am thankful my high schooler is part of @VHP_501c3 along with other teens who help veteran’s have their stories a… https://t.co/4F4Ac4GCIK
1395524978410278914,2021-05-20 23:40:57,RT @VHP_501c3: Thank you Scottsdale Independent for sharing the success of Honor Roll on your front page! https://t.co/Y0aPJK4t4S
1395519039460438016,2021-05-20 23:17:21,RT @QuangNguyenAZ: @sL92264042 @ScharlesNicole @Bolick4AZ I don’t have a pathetic life. I’m an American and both of my kids are beyond succ…
1395517234760486914,2021-05-20 23:10:10,Correct! 🙌🏻💪🏻 https://t.co/8W38WKcjbY
1395517013049577479,2021-05-20 23:09:18,"RT @QuangNguyenAZ: @ScharlesNicole @Bolick4AZ Good luck firing either one of us. We’re elected by people in our district, so........."
1395516946016137216,2021-05-20 23:09:02,@ScharlesNicole @QuangNguyenAZ 🤣
1395516587738763264,2021-05-20 23:07:36,@AtomicDog602 @AZHouseGOP That is the goal!
1395516491739525122,2021-05-20 23:07:13,@leah_martineau Of course you did! Thank you. ☺️
1395516439541338112,2021-05-20 23:07:01,RT @leah_martineau: @Bolick4AZ I just gave my endorsement for this as well.
1395516240928460800,2021-05-20 23:06:13,"@WillisisCray @Garrett_Archer The EAC certifies voting systems, not forensic auditors. Under federal law #HAVA “man… https://t.co/TB24wHQM3k"
1395508375157297153,2021-05-20 22:34:58,A majority of Arizonans support a flat tax that gives ALL Arizonans a tax cut. With Biden’s federal tax increases a… https://t.co/XMWZ1s46GK
1395505924513562624,2021-05-20 22:25:14,RT @ArizonaAFP: Press Release: A recent poll shows that nearly two-thirds of Arizona voters believe it is time to reduce the personal incom…
1395437769397129216,2021-05-20 17:54:24,@QuangNguyenAZ I cannot believe these trolls don’t believe #alllivesmatter
1395383644458414080,2021-05-20 14:19:20,RT @electjacqparker: Re:ERA-Women have already fought 4 &amp;WON every right &amp; complete equality. Saying we’re still being victimized diminishe…
1395381662247100429,2021-05-20 14:11:27,You mean instead of getting participation trophies for just showing up and not putting in the hard work? Or joining… https://t.co/gwkpkWaDKN
1395381172880904194,2021-05-20 14:09:31,"RT @QuangNguyenAZ: This is what young people should be doing for our great nation... Like waking up early to do soldier stuff, not the woke…"
1395242231942893568,2021-05-20 04:57:25,RT @BretRbrts: #HB2190 is scheduled for COW tomorrow. I'm told it will be voted on immediately after. Anyone considering running for a stat…
1395184203801665539,2021-05-20 01:06:50,Just awful! I have lived in Phoenix for 20 years. Not sure how much longer I want to continue raising a family in t… https://t.co/wHnjWZ877O
1395183965611331586,2021-05-20 01:05:53,"RT @Sal_DiCiccio: BREAKING: Disgraceful OAT Vote

“What Phoenix did today, was approve the most radical, extremist, and anti-police plan in…"
1395118262757724162,2021-05-19 20:44:48,I guess the leftist Congressman referenced does not remember that 2 Yuma women who were ballot harvesting got caugh… https://t.co/uJOtFJav2t
1395117741950967809,2021-05-19 20:42:44,RT @SurgeArellano: Strong words from someone who relied on ballot harvesting and paying people to hand off their ballots to them. #Yumaknow…
1395008220733706243,2021-05-19 13:27:32,@shilo1949 This bill would help save the electoral college. Every state with a GOP majority should work to keep our… https://t.co/XMMw2QcIYx
1394989994910101516,2021-05-19 12:15:07,@bullfrog35 If you were in attendance please help hold this school board accountable by filling out the form to lev… https://t.co/FZ9W9FCE52
1394989516465840128,2021-05-19 12:13:13,@MattGalkaFox10 @dougducey @AZDHS For anyone who was in attendance please report their open meeting violation to th… https://t.co/EwF9cPyyLv
1394989137258745858,2021-05-19 12:11:42,@WayneSchutsky I have heard from many parents across several districts about open meeting violations. To report ope… https://t.co/GsNRSuixJ3
1394796044051906561,2021-05-18 23:24:25,@EdunomicsLab @MargueriteRoza Are there class size reductions noted on the left because parents pulled their kids t… https://t.co/iX7DAE43lV
1394793676409229313,2021-05-18 23:15:01,@ThatParentP4P @Coll3enG @NancyBarto @AthenaSalman It appears she deleted this tweet.
1394793565138546691,2021-05-18 23:14:34,"RT @ThatParentP4P: @Coll3enG @Bolick4AZ @NancyBarto Thank you! I appreciate our legislators that stand with and protect our students! 
Has…"
